Player,Team,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,GP,MPG,PPG,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,AST/TO,FTR,3PATR,SQ,HT,POS,CLASS,CONFERENCE,SEASON,YEAR,POS-GROUP,NAT,TEAM_NAME,LEAGUE,DOB,TIER
Nojus Indrusaitis,IWAST,0.407,0.367,100.6,0,8.8,4.6,7.4,13.6,1.3,0,25.7,-3.8,1,82.1,98.7,-16.6,-0.4,3.3,15,5.8,2.1,0.7,2,0.333,0.1,0.9,0.143,0.6,1.1,0.529,0,0.4,0.4,0.3,0.1,0,0.4,0.9,0.75,55.0,45.0,39.9,6-5,PF,Fr,B12,24-25,25,FORWARD,USA,Iowa State,NCAA,4/25/2006,Power 5
Mason Miller,CREI,0.338,0.293,105.5,5.1,11.1,8.4,6.3,17.5,0.6,0.3,8.9,-0.3,0.8,84.4,108.4,-24,35.8,3.2,32,11.7,1.1,0.3,1.4,0.217,0.2,1.3,0.171,0.3,0.4,0.667,0.4,1.2,1.6,0.5,0.1,0,0.3,0.7,1.67,28.6,92.9,46.1,6-9,F,Jr,Big East,24-25,25,FORWARD,USA,Creighton,NCAA,-,Power 5
Noah Melson,CHATT,0.427,0.43,94.2,1.8,8.2,5.2,8.1,18.7,0.5,0.5,20.6,-4.2,0.9,78.1,108.1,-30.1,12.5,3.2,22,10.6,2.9,1.1,3.2,0.338,0.6,2.2,0.271,0.1,0.3,0.333,0.1,0.7,0.9,0.5,0.1,0,0.8,0.6,0.63,9.4,68.8,47.3,6-6,G,So,SoCon,24-25,25,GUARD,USA,Chattanooga,NCAA,-,Low-Major
Jalen Crawford,FLAST,0,0,0,0,0,0,0,0,10.8,0,9.7,0,0,0,81.1,-81.1,0.3,3.2,6,0.8,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,,0.0,100.0,16.0,6-0,G,Fr,ACC,24-25,25,GUARD,USA,Florida State,NCAA,-,Power 5
Kendall Hailey,USMA,0.345,0.328,103.5,3.6,13.5,8.4,12.6,37.4,1.8,0.8,8.8,-1,0.8,73.3,109,-35.7,31.5,3.2,33,9.1,0.7,0.2,0.9,0.241,0.2,0.5,0.294,0.1,0.2,0.5,0.3,1,1.2,0.7,0.3,0.1,0.6,0.9,1.17,22.2,55.6,37.5,6-3,SG,So,Patriot,24-25,25,GUARD,USA,Army,NCAA,-,Low-Major
Warren Yeh,AAMU,0.416,0.398,105.9,4.2,10.6,7.2,6.4,18.9,1.4,0,24.7,-7.5,1,79.1,109.8,-30.7,3.5,3.2,24,6.6,2.4,0.8,2.5,0.322,0.4,1.6,0.237,0.4,0.8,0.5,0.3,0.5,0.8,0.2,0.2,0,0.7,0.9,0.29,32.0,64.0,46.3,6-5,SF,Fr,SWC,24-25,25,WING,TWN,Alabama A&M,NCAA,4/17/2005,Low-Major
"Jason Hart, Jr.",LBSU,0.315,0.3,94.8,1.9,6.2,4.1,21.4,21.3,3.1,0,14.7,1.6,0.7,75.6,116.8,-41.2,9.1,3.2,12,13.1,1.8,0.6,2.5,0.233,0.3,1.2,0.286,0.3,0.6,0.429,0.2,0.6,0.8,1.4,0.7,0,0.8,1.7,1.75,24.0,48.0,38.1,6-2,G,So,BWC,24-25,25,GUARD,USA,Long Beach State,NCAA,-,Mid-Major
Max Sims,BNGH,0.391,0.375,105.8,2.3,10,6.4,3,25.1,4.9,0,21,-9.1,0.9,64.8,99.1,-34.3,2.8,3.1,9,6.4,1.6,0.4,1.8,0.25,0.4,1.4,0.308,0.2,0.4,0.5,0.1,0.6,0.7,0.1,0.6,0,0.7,0.6,0.14,22.2,77.8,47.3,6-6,G,So,AEC,24-25,25,GUARD,USA,Binghamton,NCAA,-,Low-Major
Quincy McGriff,AAMU,0.35,0.294,141.3,4.3,13.2,8.3,14.3,21.3,1.1,1,20.5,-4.2,0.8,74,109.7,-35.7,29.8,3.1,18,19.2,4.6,1.4,6.1,0.229,0.8,3.3,0.233,1.1,1.1,0.95,0.7,1.9,2.6,1.4,0.4,0.2,1.8,0.6,0.78,18.0,54.1,54.0,6-6,F,Sr,SWC,24-25,25,FORWARD,USA,Alabama A&M,NCAA,6/25/2001,Low-Major
Neal Marquardt,STONE,0.219,0,50,13.4,26.2,19.9,13.1,42.2,1.2,0,12.6,-4.8,0.8,65.7,103.2,-37.4,8.3,3.1,14,3.5,0.2,0,0.3,0,0,0,0,0.2,0.4,0.5,0.4,0.7,1.1,0.3,0.1,0,0.4,0.3,0.75,133.3,0.0,26.0,6-5,F,Sr,NEC,24-25,25,FORWARD,USA,Stonehill,NCAA,-,Low-Major
Jakai Sanders,STPC,0.416,0.394,117.5,0,7.5,3.8,18.5,22.8,0.4,0,17.1,-1.7,0.9,84.6,105.4,-20.9,7.1,3.1,13,11,2.4,0.8,2.5,0.333,0.3,1.1,0.286,0.4,0.7,0.556,0,0.7,0.7,1,0.1,0,0.8,0.8,1.25,28.0,44.0,42.2,6-3,G,Fr,MAAC,24-25,25,GUARD,USA,Saint Peter's,NCAA,-,Low-Major
Carey Booth,ILL,0.372,0.364,101.3,2.9,16.3,10,1.3,14.7,0,2.9,15.8,-4.2,0.8,77.9,99.8,-21.8,11,3.1,20,6,1.3,0.5,1.7,0.273,0.3,1.3,0.24,0.1,0.2,0.5,0.2,1,1.1,0.1,0,0.2,0.3,0.5,0.33,11.8,76.5,43.2,6-10,F,So,B10,24-25,25,FORWARD,USA,Illinois,NCAA,7/18/2005,Power 5
Noah Jones,AMERU,0.333,0.333,33.3,0,15.9,7.7,10.5,0,0,0,9.5,4.1,0.7,90.2,108.9,-18.7,1.3,3.1,9,1.9,0.2,0.1,0.3,0.333,0,0,0,0,0,0,0,0.2,0.2,0.1,0,0,0,0.2,,0.0,0.0,11.7,6-6,F,Jr,Patriot,24-25,25,FORWARD,USA,American,NCAA,-,Low-Major
Evan van der Plas,CAN,0.461,0.442,123.4,3.7,11.8,7.7,5.7,24.5,1.2,0.5,11.9,-3.2,1,81.4,121.7,-40.3,24.4,3.1,31,15.6,2.3,0.7,2.2,0.333,0.5,1.5,0.313,0.3,0.5,0.588,0.4,1.3,1.7,0.5,0.3,0.1,0.8,2.2,0.63,22.7,68.2,49.8,6-5,F,Fr,MAAC,24-25,25,FORWARD,NED,Canisius,NCAA,11/24/2005,Low-Major
Joe Hurlburt,DAV,0.361,0.295,112.1,10.4,15.4,12.9,5.2,19.4,0.7,1.4,18.7,-4.9,0.8,78.9,106.9,-28,10.5,3.1,28,5.8,1.2,0.4,1.4,0.256,0.1,0.7,0.15,0.4,0.5,0.714,0.5,0.7,1.2,0.2,0.1,0.1,0.4,1,0.50,35.7,50.0,38.1,6-11,C,So,A-10,24-25,25,BIG,USA,Davidson,NCAA,10/15/2003,High-Major
Willie Lightfoot,ALCST,0.447,0.375,165,0,4.8,2.3,0,18.3,2.4,0,22.9,-8.8,1,79.4,121.9,-42.5,-0.5,3,2,12,4,1,4,0.25,1,2.5,0.4,1,1,1,0,0.5,0.5,0,0.5,0,1,1.5,0.00,25.0,62.5,60.0,6-0,G,Jr,SWC,24-25,25,GUARD,USA,Alcorn State,NCAA,-,Low-Major
T.J. Power,UVA,0.335,0.273,138.6,3.2,12.3,7.9,11.8,20.1,0.6,2.2,16,-1.3,0.7,72.9,113.6,-40.7,19,3,25,8.8,1.3,0.4,1.8,0.205,0.2,1.3,0.182,0.3,0.3,1,0.2,0.8,1,0.6,0.1,0.2,0.5,0.4,1.20,16.7,72.2,45.3,6-9,F,So,ACC,24-25,25,FORWARD,USA,Virginia,NCAA,9/23/2003,Power 5
"T.J. Ford, Jr.",UIW,0.394,0.372,104.9,0,9.6,4.8,25.2,40.2,2.7,0,15.8,-2,1,72.3,106.9,-34.6,24.9,3,24,12.3,1.7,0.5,1.8,0.302,0.3,0.9,0.273,0.4,0.8,0.474,0,0.9,0.9,1.8,0.5,0,1.5,1.2,1.20,44.4,50.0,41.8,6-0,G,So,SLC,24-25,25,GUARD,USA,Incarnate Word,NCAA,-,Low-Major
Stefano Alesso Rodriguez,STET,0.385,0.407,68.9,3.8,22.5,13.6,8.3,25.1,0.8,4.5,30.7,-12.2,0.9,62.8,112.3,-49.5,10,2.9,17,7.9,2.7,1.2,3.2,0.389,0.1,0.9,0.133,0.1,0.7,0.167,0.2,1.5,1.8,0.3,0.1,0.4,1.2,0.9,0.25,21.9,28.1,29.4,7-0,C,Fr,A-SUN,24-25,25,BIG,,Stetson,NCAA,-,Low-Major
Bencao Vungo,ECAR,0.216,0.167,66.7,8.5,17.4,12.9,3.9,12.6,0,2.6,9.5,-0.8,0.5,71.8,104.8,-33,4.8,2.9,8,4.8,0.4,0.1,0.8,0.167,0,0.3,0,0.1,0.3,0.5,0.4,0.8,1.1,0.1,0,0.1,0.1,0.4,1.00,37.5,37.5,23.4,6-6,GF,So,AAC,24-25,25,WING,ANG,East Carolina,NCAA,5/16/2004,High-Major
Gloire Goma,CSUB,0.306,0.167,66.7,6.6,15.3,10.9,2,9.3,1.5,5.4,7.2,-0.5,1,88.4,107.4,-19,3.8,2.9,12,6.3,0.5,0.1,0.5,0.167,0,0,0,0.3,0.7,0.5,0.3,0.8,1.1,0.1,0.2,0.3,0.1,1.8,1.00,140.0,0.0,29.7,6-5,F,So,BWC,24-25,25,FORWARD,,Cal State Bakersfield,NCAA,11/27/2003,Mid-Major
Bishop Boswell,TENN,0.293,0.273,77.3,7.7,11.6,9.8,21.6,52.1,2.9,0,12.6,-3.7,0.6,66.6,96,-29.4,12.5,2.9,27,3.9,0.3,0.1,0.4,0.273,0,0.2,0,0,0.1,0.5,0.2,0.4,0.6,0.5,0.2,0,0.5,0.4,1.00,25.0,50.0,26.3,6-4,G,Fr,SEC,24-25,25,GUARD,USA,Tennessee,NCAA,9/15/2005,Power 5
Dozie Onyirimba,KENN,0.223,0.25,25,17.1,12,14.6,7.1,18.3,0,0,13.8,-1.9,0.5,80.9,86,-5.1,2.1,2.9,3,5,0.7,0.3,1.3,0.25,0,0,0,0,0.3,0,1,0.7,1.7,0.3,0,0,0.3,0.7,1.00,23.1,0.0,10.1,6-3,FC,Fr,C-USA,24-25,25,FORWARD,USA,Kennesaw State,NCAA,-,Mid-Major
Ryan Donohoo,UAB,0.375,0.375,58.3,0,11.5,6.5,0,0,0,0,21.8,0,0.8,95.8,89.5,6.3,0.3,2.9,4,2,0.8,0.3,1,0.25,0.3,0.8,0.333,0,0,0,0,0.3,0.3,0,0,0,0,0.3,,0.0,80.0,37.5,6-0,G,Sr,AAC,24-25,25,GUARD,USA,UAB,NCAA,-,High-Major
Thomas Tut,SELU,0.326,0.305,109.5,9.1,13.4,11.4,4.6,18.2,0.5,3.3,16.9,-4.3,0.7,72.2,102.5,-30.2,16.3,2.9,21,11,2,0.8,2.8,0.288,0.1,0.5,0.182,0.2,0.4,0.625,0.8,1.2,2,0.3,0.1,0.3,0.7,1.2,0.43,14.3,17.9,28.8,6-10,F,Jr,SLC,24-25,25,FORWARD,SSD,Southeastern Louisiana,NCAA,-,Low-Major
Hamad Mousa,DAY,0.425,0.326,106.9,0.9,7.5,4.3,8.7,26.4,1.6,0,14.6,-3.9,1.1,77,109.1,-32.1,7,2.9,20,7.6,1.3,0.4,1.2,0.304,0.1,0.7,0.077,0.6,0.8,0.688,0.1,0.5,0.5,0.4,0.2,0,0.6,0.5,0.67,66.7,58.3,42.6,6-8,F,Fr,A-10,24-25,25,FORWARD,QAT,Dayton,NCAA,3/28/2006,High-Major
Kase Wynott,WSU,0.355,0.392,55.7,6.6,7.7,7.2,7,21.2,0.9,0.3,8.1,-0.3,0.8,86.4,113.4,-27,24.8,2.8,23,13.8,1.3,0.5,1.6,0.297,0.3,1.2,0.259,0,0.3,0,0.7,0.9,1.5,0.7,0.2,0,0.5,1.2,1.40,18.8,75.0,38.0,6-6,F,Fr,WCC,24-25,25,FORWARD,USA,Washington State,NCAA,-,High-Major
Jackson Benigni,BNGH,0.305,0.194,113.5,2.9,15,9.3,10.5,15.8,1.8,0,13.8,0,0.7,75.1,114.3,-39.2,6.9,2.8,7,13.9,1.9,0.4,2.6,0.167,0.1,1.3,0.111,0.9,1,0.857,0.3,1.7,2,0.9,0.4,0,0.6,1.7,1.50,38.5,50.0,39.9,6-1,G,RS-Sr,AEC,24-25,25,GUARD,USA,Binghamton,NCAA,-,Low-Major
Justin Archer,GAST,0,0,0,0,42.8,21.1,7.6,100,0,0,2.2,-1.4,0,41.8,106.3,-64.5,4.5,2.8,4,5.8,0,0,0,0,0,0,0,0,0,0,0,2,2,0.3,0,0,0.3,0.8,1.00,,,,6-7,F,Sr,Sun Belt,24-25,25,FORWARD,USA,Georgia State,NCAA,-,Mid-Major
Ryan Pettis,FORD,0.352,0.269,100.7,4.1,11,7.4,15.1,26.9,1.2,0.5,11.2,-0.3,0.9,79.7,111.4,-31.7,14.5,2.8,23,8.3,1,0.3,1.1,0.231,0.1,0.7,0.133,0.4,0.6,0.643,0.3,0.7,1,0.7,0.2,0,0.5,1.2,1.40,54.5,63.6,40.6,6-4,G,Fr,A-10,24-25,25,GUARD,USA,Fordham,NCAA,-,High-Major
R.J. Nance,UTRGV,0.329,0.324,81.4,3.1,12.1,7.6,13.2,13.5,1.4,1.3,21.1,-0.6,0.7,75,103.4,-28.5,10,2.8,22,7,1.7,0.7,2.5,0.278,0.2,1.4,0.161,0.1,0.4,0.375,0.2,0.7,0.9,0.5,0.2,0.1,0.4,0.9,1.25,16.0,56.0,36.3,6-2,G,Fr,SLC,24-25,25,GUARD,USA,UT Rio Grande Valley,NCAA,-,Low-Major
Jahseem Felton,SETON,0.398,0.357,143.3,1.7,9.7,5.2,8.4,19.5,1.1,0.3,17.6,-4.1,0.9,75.2,116.1,-40.8,13.3,2.7,26,16.7,3.5,1.3,4,0.314,0.3,1,0.346,0.7,0.8,0.773,0.2,1,1.3,0.7,0.3,0,1.1,1.2,0.64,20.0,25.0,41.1,6-5,F,Fr,Big East,24-25,25,FORWARD,USA,Seton Hall,NCAA,9/19/2005,Power 5
Sean Lang,MC,0.311,0.321,41.1,4.9,10.6,7.6,8.7,32.6,1.7,0,5.4,0.2,0.6,81.1,111.9,-30.8,16.1,2.7,23,9.6,0.4,0.2,0.6,0.286,0,0.3,0.125,0,0,0,0.3,0.7,1,0.5,0.3,0,0.3,1,1.67,0.0,50.0,23.0,6-3,G,Sr,NEC,24-25,25,GUARD,USA,Mercyhurst,NCAA,-,Low-Major
Timoty Van der Knaap,BRDLY,0.312,0.278,77.8,2.7,18.1,10.9,6.1,16.1,1.2,0,13.1,-1.3,0.7,71.4,102.1,-30.7,9,2.7,16,6.3,0.8,0.3,1.1,0.278,0,0.4,0,0.2,0.4,0.5,0.1,0.9,1.1,0.3,0.1,0,0.3,0.4,1.00,36.4,36.4,27.0,6-8,F,Fr,MVC,24-25,25,FORWARD,ITA,Bradley,NCAA,5/10/2005,High-Major
Michael Ojo,SIENA,0.336,0.278,105.6,4.2,11.6,7.7,6.6,16.1,0,7.5,10.8,-1.2,0.8,78.1,111.7,-33.5,3.4,2.7,9,6.4,0.8,0.2,1,0.222,0.1,0.7,0.167,0.2,0.3,0.667,0.2,0.6,0.8,0.2,0,0.4,0.2,1.2,1.00,30.0,70.0,39.6,6-7,G,So,MAAC,24-25,25,GUARD,USA,Siena,NCAA,-,Low-Major
Christian Gamble,MC,0.379,0.339,150.8,1.7,9.1,5.2,11.6,19.2,1.1,0.4,13.5,-0.5,0.8,77.9,109.9,-32,16.4,2.7,28,11.5,1.7,0.6,2.1,0.271,0.3,0.8,0.348,0.3,0.3,0.889,0.1,0.7,0.9,0.7,0.2,0,0.5,1.1,1.40,14.3,38.1,42.0,6-0,G,Jr,NEC,24-25,25,GUARD,USA,Mercyhurst,NCAA,-,Low-Major
Patrick Haigh,MSMU,0.378,0.378,51.1,4.4,4.6,4.5,5,10,0.5,2,20.9,-2.4,0.8,78.9,110.1,-31.2,4,2.7,19,6.5,1.8,0.6,2.4,0.267,0.5,2.2,0.244,0,0,0,0.2,0.3,0.5,0.2,0.1,0.1,0.3,0.5,0.67,0.0,91.7,44.1,6-4,G,So,MAAC,24-25,25,GUARD,USA,Mount St. Mary's,NCAA,-,Low-Major
Brock Matheny,DAV,0.375,0.375,50,0,0,0,0,0,0,0,25,0,0.8,84.7,94.8,-10.1,0,2.7,4,2,0.8,0.3,1,0.25,0.3,1,0.25,0,0,0,0,0,0,0,0,0,0,0,,0.0,100.0,39.4,5-10,G,Jr,A-10,24-25,25,GUARD,USA,Davidson,NCAA,4/24/2004,High-Major
Kur Teng,MCHST,0.334,0.286,143.7,8.1,16.9,12.9,6.9,21.1,0.9,0,14.3,-3.1,0.7,80.7,94.9,-14.1,6.3,2.6,18,3.6,0.6,0.2,0.8,0.214,0.1,0.5,0.222,0.1,0.1,1,0.2,0.6,0.8,0.2,0.1,0,0.2,0.4,1.00,12.5,62.5,40.4,6-4,G,Fr,B10,24-25,25,GUARD,USA,Michigan State,NCAA,7/3/2005,Power 5
Osa Obasohan,HAW,0.337,0.286,78.6,5.1,21.4,13,8.9,18.3,2.4,0,23.3,-5.6,0.9,68.1,105.3,-37.1,1.3,2.6,8,3,0.8,0.3,0.9,0.286,0,0.5,0,0.3,0.5,0.5,0.1,0.5,0.6,0.1,0.1,0,0.3,0.5,0.33,55.6,55.6,33.2,6-4,G,So,BWC,24-25,25,GUARD,BEL,Hawaii,NCAA,1/31/2003,Mid-Major
Austin Harvell,AAMU,0.393,0.393,66.1,3.7,4.6,4.1,0,6.7,1.8,0,23.9,-3.2,0.8,82.6,105.4,-22.8,-1.3,2.6,7,4.3,1.6,0.6,2,0.286,0.4,1.1,0.375,0,0,0,0.1,0.1,0.3,0,0.1,0,0.1,1,0.00,0.0,55.0,36.9,6-6,F,Sr,SWC,24-25,25,FORWARD,USA,Alabama A&M,NCAA,6/29/2002,Low-Major
Kellen Welch,BUCK,0.288,0.333,33.3,11.8,20.8,16.5,0,0,0,0,15.4,0,0.7,78.8,102.2,-23.4,0.9,2.6,8,1.5,0.3,0.1,0.4,0.333,0,0.1,0,0,0.1,0,0.1,0.3,0.4,0,0,0,0,0.3,,25.0,25.0,16.8,6-7,F,Fr,Patriot,24-25,25,FORWARD,USA,Bucknell,NCAA,11/15/2005,Low-Major
Bessanty-Aime Saragba,TXST,0.412,0.381,88.1,5.9,9.6,7.8,6.3,29.2,0.7,2.5,10.9,-3.6,1,79.1,109.7,-30.6,9.3,2.5,23,7.7,1,0.3,0.9,0.381,0,0,0,0.3,0.5,0.5,0.3,0.6,1,0.3,0.1,0.2,0.5,1.1,0.60,55.6,0.0,25.0,6-10,C,Jr,Sun Belt,24-25,25,BIG,FRA,Texas State,NCAA,-,Mid-Major
Jared Harris,MEMP,0.7,0.7,110,5.2,6.8,6,3.1,54.5,2.2,0,10.7,-10.3,1.4,68,103.7,-35.8,2.5,2.5,16,3.1,0.4,0.2,0.3,0.6,0.1,0.1,0.5,0,0,0,0.1,0.2,0.3,0.1,0.1,0,0.4,0.3,0.25,0.0,33.3,42.5,6-2,G,Fr,AAC,24-25,25,GUARD,USA,Memphis,NCAA,-,High-Major
Ayden Evans,OHIO,0.47,0.467,92.1,2.8,15.1,9.3,1.6,30.8,0.6,5.2,14.9,-8,1.3,70.4,101.9,-31.5,4.6,2.5,16,6.1,1.2,0.4,0.9,0.467,0,0.2,0,0.3,0.7,0.455,0.1,0.8,0.9,0.1,0.1,0.3,0.6,1,0.17,77.8,22.2,33.1,6-10,SF,Fr,MAC,24-25,25,WING,USA,Ohio,NCAA,-,Mid-Major
Cam Scott,SOCAR,0.375,0.329,119.3,2.6,15.1,8.9,7.6,15.4,0.2,0.4,20.5,-3.6,0.8,75.7,109.8,-34.1,12.1,2.5,26,10.2,2.5,0.8,3,0.278,0.3,1.7,0.178,0.5,0.7,0.737,0.2,1.2,1.3,0.4,0,0,0.6,0.8,0.67,23.3,56.7,44.3,6-6,F,Fr,SEC,24-25,25,FORWARD,USA,South Carolina,NCAA,9/24/2005,Power 5
B.B. Knight,LAMAR,0.33,0.289,129.4,4.1,10.1,7,6.3,6.8,1.3,0,24.3,-1.1,0.7,78.7,106.4,-27.8,2,2.5,6,14.2,4.5,1.3,6.3,0.211,1,4,0.25,0.8,1,0.833,0.5,1.2,1.7,0.5,0.3,0,0.5,1.5,1.00,15.9,63.5,57.2,6-6,G,RS-Jr,SLC,24-25,25,GUARD,USA,Lamar,NCAA,-,Low-Major
Bralyn Smith,SIENA,0.339,0,100,0,9.1,4,0,25.3,3.7,0,12.9,-6.6,1,58.9,105,-46.1,0.5,2.5,3,5.3,0.7,0,0.7,0,0,0.3,0,0.7,0.7,1,0,0.3,0.3,0,0.3,0,0.3,0,0.00,100.0,42.9,39.8,6-5,F,RS-So,MAAC,24-25,25,FORWARD,USA,Siena,NCAA,-,Low-Major
Waka Mbatch,FLAST,1,1,100,8.9,23.2,16.5,0,60,0,7.6,14.8,-17,2,68.5,82.6,-14.1,0.8,2.5,5,3.4,0.8,0.4,0.4,1,0,0,0,0,0,0,0.2,0.6,0.8,0,0,0.2,0.6,1.2,0.00,0.0,0.0,35.0,6-10,C,So,ACC,24-25,25,BIG,GAM,Florida State,NCAA,2/5/2004,Power 5
Rob Dockery,TAMU,0.25,0.25,25,16.8,0,8.7,33.1,0,0,0,28.3,10.4,0.5,90,102.9,-12.9,0,2.4,1,7,2,1,4,0.25,0,0,0,0,0,0,1,0,1,1,0,0,0,2,,0.0,0.0,8.8,6-7,GF,Fr,SEC,24-25,25,WING,USA,Texas A&M,NCAA,-,Power 5
Joe Few,ZAGS,0.334,0.3,130,7.7,6.1,6.8,11.2,22.3,3.2,0,18.8,-2.7,0.7,78.7,93.6,-14.9,1.1,2.4,14,2.5,0.5,0.2,0.7,0.3,0,0.1,0,0.1,0.1,1,0.1,0.1,0.3,0.2,0.1,0,0.2,0.5,1.00,14.3,14.3,25.8,6-0,G,Sr,WCC,24-25,25,GUARD,USA,Gonzaga,NCAA,-,High-Major
Cinque Lemon,WCU,0.403,0.353,124.6,5.8,15.5,10.6,5.9,26.1,0.5,0,13.3,-4.8,0.9,75.2,114.1,-38.9,6.8,2.4,14,7,1.1,0.4,1.2,0.294,0.1,0.5,0.286,0.3,0.4,0.667,0.4,0.9,1.3,0.2,0.1,0,0.5,0.9,0.40,33.3,41.7,40.0,6-7,F,So,SoCon,24-25,25,FORWARD,USA,Western Carolina,NCAA,-,Low-Major
Josh Gatete,AF,0,0,0,47.6,43.5,45.5,29.6,0,0,19.5,37.8,11.9,0,49.1,89.8,-40.7,2,2.4,6,1,0,0,0.7,0,0,0.3,0,0,0,0,0.3,0.3,0.7,0.2,0,0.2,0,0.2,,0.0,42.9,7.9,6-9,F,So,MWC,24-25,25,FORWARD,USA,Air Force,NCAA,-,High-Major
Jamar Livingston,WCU,0.396,0.343,115.8,6.8,8,7.5,7.3,24.6,2,0,22.9,-8.9,0.9,72.8,103.9,-31.1,1.9,2.4,11,14.3,4.2,1.5,4.6,0.314,0.3,2.5,0.111,1,1.4,0.733,0.8,1,1.8,0.5,0.5,0,1.7,1.9,0.29,30.4,54.3,47.7,6-4,G,RS-So,SoCon,24-25,25,GUARD,USA,Western Carolina,NCAA,-,Low-Major
Xavier Nesbitt,HAR,0.353,0.365,52.2,2.1,9.4,5.6,7.8,12.9,1,0,14.1,-0.6,0.7,73.2,113.9,-40.6,5.3,2.4,17,6.9,1.1,0.5,1.5,0.308,0.2,0.8,0.214,0,0.1,0,0.1,0.5,0.6,0.3,0.1,0,0.2,0.5,1.50,6.7,53.3,30.4,5-11,G,So,IVY,24-25,25,GUARD,USA,Harvard,NCAA,-,Mid-Major
Redek Born,UNI,0.394,0.333,103.3,2.9,18,10.6,10.9,22.1,0,0,15.8,-2.2,0.9,78.6,109.3,-30.8,7.8,2.3,18,7.8,1.4,0.5,1.5,0.333,0,0.2,0,0.4,0.6,0.7,0.2,1.1,1.2,0.5,0,0,0.5,1.2,1.00,40.0,13.3,27.8,6-3,PG,Fr,MVC,24-25,25,GUARD,USA,Northern Iowa,NCAA,4/9/2006,High-Major
Kyle Braun,PEPP,0.312,0.262,136.7,1.6,10.4,5.8,2.4,8.2,3.1,0,17,-1.8,0.7,68.1,111.1,-43,2.1,2.3,13,5.7,1.1,0.3,1.6,0.19,0.2,1.3,0.176,0.2,0.2,1,0.1,0.5,0.5,0.1,0.3,0,0.2,0.5,0.50,12.5,81.3,45.3,6-2,G,Sr,WCC,24-25,25,GUARD,USA,Pepperdine,NCAA,11/14/2001,High-Major
Spencer Elliott,TULAN,0.423,0.462,76.2,8.9,15.6,12.5,7.8,36,0.7,2.7,16.2,-8.4,1.2,71.1,101.3,-30.2,6.5,2.3,17,5.1,0.9,0.4,0.8,0.462,0,0.1,0,0.2,0.6,0.3,0.4,0.7,1.1,0.2,0.1,0.1,0.6,0.8,0.33,75.0,12.5,27.7,6-10,FC,Fr,AAC,24-25,25,FORWARD,USA,Tulane,NCAA,9/25/2004,High-Major
Nick Krass,TARST,0.401,0.367,127.8,1.6,11.8,6.8,9.2,31.3,2.3,1.3,14.1,-5.5,0.9,66.3,104.5,-38.2,25.8,2.3,28,19,2.8,1.1,3.2,0.333,0.2,1,0.222,0.5,0.6,0.722,0.2,1.6,1.9,0.9,0.8,0.2,1.6,1.8,0.56,18.8,31.3,38.4,6-4,G,So,WAC,24-25,25,GUARD,USA,Tarleton State,NCAA,-,Mid-Major
Hudson Ward,PENST,0,0,0,11.3,15.4,13.4,5.7,33.3,0,4.8,6.3,-1.4,0,63,95,-32,3.3,2.3,8,2.9,0,0,0.3,0,0,0.1,0,0,0,0,0.3,0.4,0.6,0.1,0,0.1,0.1,0.1,1.00,0.0,33.3,5.5,6-7,SF,Fr,B10,24-25,25,WING,CAN,Penn State,NCAA,7/12/2005,Power 5
Majer Sullivan,UVU,0.475,0.4,100,0,12,6.1,5.3,11.9,0,0,14.2,-1.1,1.4,97.1,103.9,-6.7,-0.4,2.3,8,3.6,0.9,0.3,0.6,0.4,0,0,0,0.4,0.6,0.6,0,0.4,0.4,0.1,0,0,0.1,1,1.00,100.0,0.0,32.6,6-8,C,Jr,WAC,24-25,25,BIG,USA,Utah Valley,NCAA,-,Mid-Major
Patrick O'Brien,BUCK,0.625,0.625,150,3.3,3,3.1,0,33.3,1.4,0,7.9,-5,1.3,81.4,117.5,-36.1,0.8,2.3,4,9.5,1.3,0.5,1,0.5,0.3,0.3,1,0,0,0,0.3,0.3,0.5,0,0.3,0,0.5,1,0.00,0.0,30.0,52.9,6-8,F,So,Patriot,24-25,25,FORWARD,USA,Bucknell,NCAA,2/23/2004,Low-Major
Lolo Rudolph,CSFUL,0.405,0.336,110.4,2,11.3,6.6,11.4,33.4,0.9,0.4,9.3,-2.2,1,72.1,115.7,-43.6,42.9,2.3,30,22.6,2.2,0.6,2.1,0.297,0.2,0.9,0.185,0.8,1.2,0.622,0.4,2,2.3,1.3,0.4,0.1,1.4,1.8,0.93,57.1,42.9,41.7,6-2,G,Fr,BWC,24-25,25,GUARD,USA,Cal State Fullerton,NCAA,-,Mid-Major
Daniel Nauseef,CLEM,0.256,0,50,0,0,0,11.1,0,0,0,8.2,5.7,1,93.9,106.8,-12.9,0.5,2.2,6,2,0.2,0,0.2,0,0,0,0,0.2,0.3,0.5,0,0,0,0.2,0,0,0,0,,150.0,0.0,29.0,6-7,F,Sr,ACC,24-25,25,FORWARD,USA,Clemson,NCAA,-,Power 5
